year,sig05,sig095,sig105,sig15,sig2,sig25,sig3,sig35,sig4,sig45,sig5
2153,3.66931423864707,3.40123101405231,2.56227479072287,1.64325753422275,1.38070285881766,1.1424191654251,0.932363865320474,0.751889397775591,0.60022107634602,0.475111732493716,0.373485618249212
2154,3.57141240556574,3.31048199420605,2.49390993434611,1.59941320200376,1.34386390322819,1.11193797701589,0.907487249350898,0.731828080931464,0.584206461677114,0.462435186147214,0.363520575433544
2155,3.47491772886413,3.22103732291,2.42652769382598,1.5561990493519,1.30755443936265,1.08189490022899,0.882968190265239,0.712055110236997,0.568422029339469,0.449940843461379,0.35369876323719
2156,3.37987542226286,3.13293891038301,2.36015964275049,1.51363532550773,1.27179148070669,1.0523040120308,0.858818176493998,0.692579750202278,0.55287517495522,0.437634558479783,0.344024783509736
2157,3.28632706669125,3.04622529947752,2.29483481787414,1.47174065275599,1.23659067376708,1.02317825834513,0.835047773403804,0.67341052095793,0.537572699926568,0.425521714887811,0.334502868353349
2158,3.19431060035486,2.96093165647291,2.23057971217971,1.43053202197493,1.20196629433253,0.994529450959629,0.811666620772834,0.654555196219198,0.522520809810509,0.413607224726044,0.325136879111261
2159,3.10386032529929,2.87708977715977,2.16741827946,1.39002479557392,1.16793124994227,0.966368269568434,0.788683434457872,0.636020804630328,0.507725115391935,0.4018955292396,0.3159303070353
2160,3.01500692969859,2.79472810749998,2.10537194988074,1.35023271747387,1.13449708827173,0.938704268710701,0.766106012057035,0.617813634331047,0.493190636328889,0.39039060176345,0.306886275553969
2161,2.92777752500805,2.71387177806496,2.04445965592388,1.31116792974493,1.10167401111194,0.91154588933716,0.743941242349423,0.599939240568907,0.478921807229243,0.379095952532387,0.298007544053439
2162,2.84219569704632,2.63454265138554,1.98469786805826,1.27284099548301,1.06947089359041,0.884900474713625,0.722195118274256,0.582402456165882,0.46492248600586,0.368014635294524,0.289296513076366
2163,2.75828157001154,2.55675938129092,1.92610063944272,1.23526092747908,1.03789530825933,0.858774290351565,0.700872753196477,0.565207404635269,0.451195964347442,0.357149255599507,0.280755230837168
2164,2.67605188239002,2.48053748327103,1.8686796589341,1.19843522221484,1.00695355365886,0.833172547641351,0.679978400194214,0.548357515735453,0.437744980134657,0.346501980626516,0.272385400947763
2165,2.59552007368259,2.40588941486639,1.81244431164979,1.16236989870348,0.976650686951206,0.808099430853723,0.659515474095045,0.531855543240374,0.424571731625817,0.336074550412976,0.264188391244389
2166,2.51669638085486,2.33282466507123,1.75740174632081,1.12706954168549,0.946990560213867,0.783558127168728,0.63948657598301,0.515703584702452,0.411677893233074,0.325868290342264,0.256165243604151
2167,2.43958794340929,2.26134985172857,1.70355694866578,1.09253734868604,0.917975859977261,0.759550859389109,0.61989351989648,0.49990310298225,0.399064632708972,0.315884124747798,0.248316684639139
2168,2.36419891598153,2.19146882589975,1.6509128200195,1.05877518044224,0.889608149593804,0.736078920996393,0.600737361437877,0.484454949319917,0.386732629563766,0.306122591491339,0.240643137156396
2169,2.2905305873777,2.12318278220433,1.59947026045934,1.02578361421515,0.861887914030707,0.71314271321237,0.582018428020064,0.469359387726453,0.374682094536322,0.296583857375284,0.23314473227349
2170,2.2185815049932,2.05649037414824,1.5492282556898,0.993561999512083,0.834814606687877,0.690741783736126,0.563736350480146,0.454616120477696,0.362912789945306,0.287267734251747,0.225821322081825
2171,2.14834760358591,1.99138783348832,1.50018396696791,0.962108515759054,0.808386697854377,0.668874866836826,0.545890095799757,0.440224314500608,0.351424050752657,0.278173695695481,0.21867249275319
2172,2.07982233741633,1.92786909271764,1.45233282337983,0.931420231481263,0.782601724431903,0.647539924494828,0.528478000680869,0.426182628449472,0.340214806177827,0.269300894112731,0.211697577989027
2173,2.01299681481294,1.86592590979894,1.40566861581104,0.901493164569664,0.757456340570834,0.62673418829786,0.51149780573786,0.412489240279058,0.329283601708728,0.26064817816414,0.204895672716531
2174,1.94785993427182,1.80554799432024,1.36018359198802,0.872322343234755,0.732946368883671,0.606454201814947,0.494946690079466,0.399141875132212,0.318628621363683,0.252214110386328,0.198265646940969
2175,1.88439852125482,1.74672313429786,1.31586855200756,0.843901867273137,0.709066851921285,0.586695863187796,0.47882130606823,0.386137833370582,0.308247710067651,0.243996984903929,0.191806159669094
2176,1.82259746490824,1.68943732290588,1.27271294381066,0.816224969298474,0.685812103619296,0.567454467697482,0.463117814059789,0.373474018589099,0.298138396015484,0.235994845131367,0.185515672824497
2177,1.76243985398428,1.63367488446661,1.23070495809964,0.789284075615422,0.663175760444452,0.548724750082922,0.447831916939621,0.36114696546713,0.288297912904809,0.228205501371444,0.179392465081842
2178,1.70390711130911,1.57941859909382,1.18983162224025,0.76307086644249,0.641150831994054,0.530500926406834,0.432958894290488,0.349152867321822,0.278723221931187,0.220626548225749,0.173434645553181
2179,1.64697912620275,1.52664982543744,1.15007889273339,0.737576335217647,0.61972975082467,0.512776735284017,0.418493636039473,0.337487603241807,0.269411033448276,0.213255381739908,0.167640167265832
2180,1.59163438431791,1.47534862103594,1.11143174588441,0.712790846747877,0.598904421309609,0.495545478306051,0.404430675449232,0.326146764692051,0.26035782820585,0.206089216214682,0.162006840377564
2181,1.53785009442545,1.42549385983823,1.07387426634014,0.68870419399121,0.578666267347385,0.478800059515323,0.390764221333379,0.315125681493054,0.251559878088365,0.199125100621727,0.156532345081033
2182,1.4856023117332,1.3770633465124,1.03738973320492,0.665305653286097,0.559006278765685,0.462533023799742,0.37748818939106,0.304419447089755,0.24301326628652,0.192359934570539,0.15121424415538
2183,1.43486605738221,1.33003392721104,1.00196070348724,0.642584037868757,0.539915056286897,0.446736594097299,0.364596232570236,0.294022943037163,0.234713906843563,0.185790483780477,0.146049995128791
2184,1.3856154338192,1.28438159651421,0.967569092666524,0.620527749543574,0.521382854941868,0.431402707316721,0.352081770383149,0.28393086264103,0.226657563527093,0.179413395018866,0.141036962021341
2185,1.33782373579629,1.2400816003191,0.934196252206364,0.599124828395084,0.503399625838203,0.416523048896679,0.339938017110725,0.274137733702539,0.218839867985612,0.173225210472969,0.136172426642786
2186,1.29146355679837,1.19710853449139,0.901823043874575,0.578363000452067,0.485955056207966,0.402089085941407,0.328158008845164,0.264637940326087,0.21125633715718,0.167222381529934,0.131453599424988
2187,1.24650689074427,1.15543643913588,0.870429910762911,0.558229723234987,0.469038607676958,0.388092098884861,0.316734629331653,0.255425743758669,0.203902389905034,0.161401281944849,0.126877629773317
2188,1.20292522885128,1.11503888838365,0.839996944929081,0.538712229137162,0.452639552713932,0.374523211648965,0.305660634581117,0.246495302238202,0.196773362862051,0.155758220382552,0.122441615925764
2189,1.16068965159159,1.07588907562995,0.810503951611363,0.51979756660781,0.436747009232943,0.361373420273794,0.294928676235872,0.237840689836173,0.189864525472423,0.150289452323997,0.11814261431254
2190,1.11977091570584,1.03795989419023,0.781930509991402,0.501472639121295,0.421349973335677,0.348633620008772,0.284531323679312,0.229455914287446,0.183171094224808,0.144991191332615,0.113977648412557
2191,1.08013953627161,1.00122401337245,0.754256030503704,0.483724241931635,0.406437350192963,0.336294630864244,0.274461084889102,0.221334933806817,0.176688246076619,0.139859619680427,0.109943717106617
2192,1.04176586385424,0.965653949991081,0.727459808711047,0.466539096624586,0.391997983075819,0.324347221631988,0.264710426040823,0.213471672897914,0.170411131073936,0.134890898337442,0.106037802530078
2193,1.004620156794,0.93122213537274,0.701521075783403,0.449903883491439,0.378020680556293,0.312782132391409,0.255271789875802,0.205860037165494,0.16433488417586,0.130081176331328,0.102256877430486
2194,0.968672648706762,0.897900977925086,0.676419045634319,0.433805271759093,0.364494241907162,0.301590095525489,0.246137612852703,0.198493927146968,0.158454636295923,0.12542659948734,0.0985979120380397
2195,0.933893611295607,0.865662921359287,0.652132958782856,0.418229947720117,0.351407480737195,0.290761855276831,0.237300341107688,0.191367251183107,0.152765524576525,0.120923318561141,0.0950578804587936
2196,0.900253412588674,0.834480498672851,0.628642123021499,0.403164640814356,0.338749246905294,0.280288185879668,0.228752445252387,0.184473937351549,0.147262701915213,0.116567496779414,0.0916337666023399
2197,0.867722570733165,0.804326382013345,0.605925950980862,0.388596147720323,0.326508446762467,0.270159908308297,0.220486434042734,0.177807944489741,0.141941345764079,0.112355316805114,0.088322569657186
2198,0.836271803488044,0.775173428555049,0.583963994690682,0.374511354520215,0.314674061775242,0.260367905686338,0.212494866954849,0.171363272336508,0.136796666225582,0.108282987145791,0.0851213091283426
2199,0.80587207356809,0.746994722530096,0.562735977243722,0.360897257006905,0.303235165587966,0.250903137404314,0.204770365706791,0.165133970823537,0.131823913469771,0.104346748024758,0.0820270294526465
2200,0.776494629999971,0.719763613563007,0.542221821674793,0.347740979204893,0.292180939584468,0.241756651995599,0.197305624766979,0.159114148549689,0.127018384499168,0.100542876735919,0.0790368042081876
2201,0.748111045657123,0.693453751463226,0.522401677171363,0.335029790179911,0.281500687011827,0.23291959882266,0.190093420891661,0.153297980472327,0.122375429288624,0.096867692503816,0.0761477399347986
2202,0.720693251144548,0.668039117634249,0.503255942735245,0.322751119213803,0.271183845730647,0.224383238626852,0.183126621734935,0.147679714850705,0.117890456328108,0.093317560871093,0.073356979583033
2203,0.694213565207344,0.643494053260488,0.484765288416757,0.310892569422563,0.261219999657247,0.216138952995906,0.176398193575451,0.142253679477047,0.113558937596869,0.0898888976358436,0.0706617056093183
2204,0.668644721838099,0.619793284434178,0.466910674243635,0.29944192989592,0.251598888963659,0.208178252803612,0.16990120820432,0.13701428723119,0.109376412997626,0.0865781723615429,0.068059142735112
2205,0.64395989425827,0.596911944384674,0.449673366967026,0.288387186436957,0.242310419101343,0.200492785676252,0.163628849018721,0.131956040994683,0.105338494279412,0.0833819114822217,0.0655465603878759
2206,0.620132715947596,0.57482559297146,0.433034954746061,0.277716530979669,0.233344668714101,0.19307434253993,0.157574416365415,0.12707353796,0.101440868477563,0.0802967010254248,0.0631212748415965
2207,0.597137298893448,0.553510233600207,0.416977359891101,0.267418369761473,0.22469189650489,0.185914863302368,0.151731332177871,0.122361473370089,0.0976793008989441,0.0773191889752102,0.0607806510743381
2208,0.574948249229115,0.532942327718549,0.401482849783633,0.257481330326364,0.21634254712012,0.179006441721743,0.146093143949924,0.117814643722895,0.094049637680088,0.0744460872970686,0.0585221043600283
2209,0.553540680426334,0.513098807044784,0.386534046088282,0.247894267432731,0.208287256113639,0.172341329514059,0.140653528087984,0.113427949474721,0.0905478079452511,0.0716741736461668,0.0563431016113093
2210,0.532890224203067,0.493957083678763,0.372113932369363,0.238646267937966,0.200516854051004,0.165911939749178,0.135406292682687,0.109196397275416,0.0871698255907489,0.0690002927797616,0.054241162489836
2211,0.512973039302756,0.475495058239762,0.358205860221067,0.229726654729823,0.193022369812809,0.15971084958414,0.130345379739712,0.105115101767411,0.0839117907211161,0.0664213576940125,0.052213860299924
2212,0.49376581829607,0.457691126171328,0.344793554016751,0.221124989772155,0.185795033153908,0.153730802380805,0.125464866908112,0.101179286979542,0.080769890761786,0.0639343505047459,0.0502588226809152
2213,0.475245792550593,0.440524182347929,0.33186111437889,0.212831076330183,0.178826276573257,0.147964709253087,0.12075896874312,0.097384287345463,0.0777404012720971,0.0615363230910015,0.0483737321130717
2214,0.457390735508164,0.423973624112882,0.319393020467265,0.204834960437866,0.172107736546961,0.142405650087294,0.116222037538954,0.0937255483752757,0.0748196864814629,0.0592243975194533,0.0465563262512098
2215,0.440178964403591,0.408019352871554,0.307374131178757,0.197126931667249,0.165631254174825,0.137046874077192,0.11184856376556,0.0901986270077832,0.0720041995705898,0.0569957662670161,0.0448043980996918
2216,0.423589340552398,0.392641774358121,0.295789685347903,0.18969752325697,0.159388875288456,0.131881799813557,0.107633176141759,0.0867991916695172,0.0692904827186181,0.0548476922581691,0.0431157960417635
2217,0.407601268329139,0.37782179768858,0.284625301033076,0.182537511654365,0.153372850066656,0.126904014966028,0.103570641375678,0.0835230220654481,0.0666751669360704,0.0527775087327294,0.0414884237356114
2218,0.39219469295167,0.363540833306946,0.273866973968881,0.175637915522829,0.147575632201514,0.122107275593221,0.099655863601767,0.0803660087250204,0.0641549717024788,0.0507826189590216,0.0399202398888828
2219,0.377350097180683,0.349780789925969,0.26350107526107,0.168989994263398,0.141989877656331,0.117485505115106,0.0958838835421901,0.077324152325911,0.0617267044265738,0.0488604958065877,0.0384092579227941
2220,0.363048497037761,0.336524070558072,0.253514348396117,0.162585246096803,0.136608443054232,0.113032792979807,0.0922498774188304,0.0743935628166702,0.0593872597459199,0.0470086811918169,0.0369535455363358
2221,0.349271436639297,0.323753567726756,0.243893905633397,0.15641540574957,0.131424383734107,0.108743393055145,0.0887491556406312,0.0715704583581868,0.0571336186819275,0.0452247854090898,0.0355512241804882
2222,0.336000982237816,0.311452657943302,0.234627223843914,0.150472441785181,0.126430951508297,0.104611721773394,0.0853771612895425,0.0688511641027449,0.0549628476652093,0.0435064863592966,0.0342004684517549
2223,0.323219715556595,0.299605195528424,0.225702139855553,0.144748553618762,0.121621592154388,0.100632356056027,0.0821294684268971,0.0662321108282633,0.0528720974453375,0.0418515286868481,0.0328995054137677
2224,0.310910726498024,0.28819550585339,0.217106845361015,0.139236168251304,0.116989942671334,0.0968000310434741,0.0790017802406512,0.0637098334442033,0.0508586018981499,0.0402577228355942,0.0316466138551426
2225,0.299057605300806,0.277208378070269,0.208829881440908,0.133927936757083,0.112529828328212,0.0931096376532793,0.0759899270525795,0.0612809693845375,0.0489196767429016,0.0387229440333749,0.0304401234912347
2226,0.287644434216056,0.266629057396216,0.200860132750877,0.12881673055562,0.108235259531942,0.0895562199884767,0.0730898642032203,0.058942256902132,0.0470527181807139,0.0372451312142775,0.0292784141169221
2227,0.276655778767427,0.256443237012178,0.193186821418293,0.123895637497377,0.104100428538491,0.0861349726164522,0.0702976698311223,0.0566905332778876,0.0452552014649776,0.0358222858870263,0.0281599147170478
2228,0.266076678655722,0.246637049632053,0.185799500690688,0.119157957790241,0.100119706030313,0.0828412377371235,0.0676095425617564,0.05452273295703,0.0435246794135984,0.0344524709573418,0.0270831025406737
2229,0.255892638363977,0.23719705879421,0.178688048375045,0.114597199791887,0.0962876375810792,0.0796705022578625,0.0650217991203148,0.0524358856240204,0.0418587808722449,0.0331338095115108,0.0260465021448445
2230,0.246089617514733,0.228110249923296,0.171842660104057,0.110207075691175,0.0925989400271695,0.076618394791265,0.0625308718815422,0.0504271142266844,0.0402552091370551,0.0318644835678691,0.0250486844131268
2231,0.236654021027184,0.219364021206539,0.16525384246265,0.105981497099926,0.0890484977638704,0.0736806825906147,0.0601333063687147,0.0484936329593297,0.0387117403446074,0.0306427328023672,0.0240882655537757
2232,0.227572689118035,0.210946174325181,0.15891240600538,0.101914570574729,0.0856313589827635,0.0708532684366885,0.0578257587129037,0.046632745213837,0.0372262218363207,0.0294668532538992,0.0231639060819928
2233,0.218832887186291,0.202844905078323,0.1528094581928,0.0980005930867714,0.0823427318654477,0.0681321874884265,0.055604993082748,0.0448418415069643,0.0357965705038676,0.0283351960146,0.0222743097903671
2234,0.210422295618779,0.19504879393328,0.146936396272471,0.094234047456182,0.0791779807474378,0.0655136041089213,0.0534678790940803,0.0431183973914054,0.0344207711216174,0.027246165909876,0.0214182227112461
2235,0.202328999549963,0.187546796533585,0.141284900128084,0.0906095977659207,0.0761326222648707,0.0629938086771812,0.0514113892079407,0.0414599713574809,0.0330968746716015,0.0261982201725153,0.020594432074454
2236,0.194541478606605,0.180328234192931,0.135846925118003,0.0871220847688874,0.0732023214955142,0.0605692143951741,0.0494325961247377,0.0398642027317221,0.0318229966659953,0.0251898671148351,0.0198017652634642
2237,0.187048596664973,0.173382784400745,0.13061469492258,0.0837665213006623,0.0703828881045014,0.0582363540987804,0.0475286701815969,0.0383288095780237,0.0305973154716538,0.0242196648024501,0.019039088772849
2238,0.179839591645635,0.16670047136261,0.125580694417729,0.0805380877090873,0.0676702725042134,0.055991877080448,0.0456968767592582,0.0368515866064961,0.0294180706407893,0.0232862197329071,0.0183053071695516
2239,0.172904065368401,0.160271656596422,0.120737662590512,0.0774321273107937,0.0650605620367969,0.0538325459305747,0.0439345737042557,0.0354304030946405,0.0282835612514888,0.0223881855221041,0.017599362060281
2240,0.166231973487637,0.154087029603063,0.116078585510854,0.0744441418837334,0.0625499771869336,0.0517552334039178,0.0422392087715207,0.0340632008249928,0.0271921442613758,0.0215242616011166,0.0169202310670849
2241,0.159813615526041,0.148137598628329,0.111596689372033,0.0715697872038132,0.0601348678316575,0.0497569193166566,0.0406083170919999,0.0327479920429408,0.0261422328773757,0.0206931919257691,0.0162669268129437
2242,0.153639625022939,0.142414681531014,0.107285433611131,0.068804868632822,0.0578117095332707,0.0478346874791118,0.0390395186693735,0.0314828574380058,0.0251322949442123,0.0198937637010342,0.0156384959190196
2243,0.147700959811301,0.136909896770314,0.103138504119394,0.0661453367640147,0.0555770998806999,0.0459857226685437,0.0375305159094802,0.0302659441515003,0.0241608513539605,0.019124806122098,0.0150340180150066
2244,0.14198889243596,0.131615154524107,0.099149806551201,0.0635872831309386,0.0534277548839859,0.0442073076459127,0.0360790911856205,0.0290954638131183,0.023226474478692,0.018385189133706,0.0144526047638519
2245,0.136495000723917,0.12652264794821,0.0953134597392258,0.0611269359843735,0.0513605054260045,0.0424968202199902,0.0346831044425025,0.0279696906086864,0.0223277866279994,0.0176738222091997,0.0138933989019563
2246,0.131211158516118,0.121624844585318,0.0916237892223842,0.058760656141598,0.0493722937749519,0.0408517303617475,0.0333404908412199,0.0268869593810053,0.0214634585329322,0.016989653150462,0.0133555732958095
2247,0.126129526568786,0.116914477931091,0.0880753208921667,0.0564849329115876,0.0474601701606293,0.0392695973715286,0.0320492584473075,0.0258456637654284,0.0206322078576653,0.0163316669098125,0.0128383300158813
2248,0.121242543631062,0.112384539163692,0.0846627747621131,0.0542963800991853,0.0456212894170791,0.0377480671011252,0.0308074859636024,0.0248442543615732,0.0198327977400084,0.0156988844347332,0.0123408994284608
2249,0.116542917704656,0.108028269042011,0.0813810588643732,0.0521917320907797,0.043852907693704,0.0362848692325118,0.0296133205093469,0.0238812369423223,0.0190640353616858,0.0150903615361586,0.0118625393060169
2250,0.112023617490075,0.103839149976855,0.0782252632765706,0.0501678400235515,0.042152379236599,0.0348778146146753,0.0284649754467025,0.0229551707010589,0.0183247705491353,0.0145051877809236,0.011402533956552
2251,0.107677864023088,0.0998108982784634,0.075190654281512,0.0482216680399183,0.040517153241469,0.033524792659675,0.0273607282556029,0.0220646665378825,0.0176138944054252,0.0139424854088433,0.0109601933723174
2252,0.103499122504202,0.0959374565829374,0.0722726686616773,0.0463502896284199,0.0389447707791723,0.0322237687987923,0.0262989184576479,0.0212083853853724,0.0169303379737421,0.0134014082747823,0.0105348523981732
2253,0.099481094323115,0.092212986459394,0.0694669081298665,0.0445508840519263,0.0374328617946334,0.0309727819993881,0.0252779455895402,0.0203850365743052,0.0162730709327712,0.0128811408159699,0.0101258699197939
2254,0.0956177092793906,0.0886318611990167,0.0667691338968788,0.0428207328637293,0.035979142179597,0.0297699423428541,0.0242962672263837,0.01959337623958,0.0156411003241751,0.012380897044722,0.00973262807184685
2255,0.0919031179999728,0.0851886587865517,0.06417526137664,0.041157216511784,0.0345814109194454,0.0286134286638463,0.023352397054995,0.0188322057664762,0.0150334693122688,0.0118999195666488,0.00935453146620465
2256,0.0883316845535253,0.0818781550542575,0.0616813550287813,0.0395578110311047,0.0332375473140836,0.0275014862508022,0.0224449029972285,0.0181003702772444,0.0144492559758908,0.0114374786243473,0.00899100644019107
2257,0.0848979792610866,0.0786953170178216,0.0592836233383073,0.038020084824078,0.0319455082726944,0.0264324246075778,0.0215724053831848,0.0173967571579223,0.0138875721323872,0.0109928711665136,0.0086415003248094
2258,0.0815967717020335,0.0756352963933168,0.0569784139316496,0.0365416955282475,0.0307033256819867,0.0254046152758942,0.0207335751740451,0.0167202946251727,0.0133475621935417,0.0105654199423416,0.00830548073284921
2259,0.0784230239139305,0.0726934232938801,0.0547622088281151,0.0351203869709299,0.0295091038474017,0.0244164897181495,0.0199271322341722,0.0160699503328501,0.0128284020532224,0.0101544726210281,0.00798243486672828
2260,0.0753718837844625,0.0698652001044372,0.0526316198254674,0.0337539862098563,0.0283610170065972,0.0234665372600346,0.0191518436520189,0.0154447300179266,0.0123292980064473,0.00975940093614713,0.0076718688458852
2261,0.0724386786333097,0.0671462955324938,0.0505833840181478,0.0324404006588783,0.027257306914406,0.0225533030922872,0.018406522109299,0.0148436761853392,0.0118494856995205,0.0093795998546188,0.00737330705350476
2262,0.0696189089815352,0.0645325388327382,0.0486143594464372,0.0311776152976528,0.0261962804983528,0.0216753863308262,0.0176900242978062,0.014265866831261,0.0113882291108406,0.00901448676995723,0.00708629150232992
2263,0.0669082425057903,0.0620199142029603,0.0467215208746796,0.0299636899640962,0.0251763075837159,0.0208314381344287,0.0170012493831934,0.0137104142042423,0.0109448195619411,0.00866350071944828,0.00681038121928494
2264,0.0643025081744254,0.0596045553485828,0.0449019556965307,0.0287967567283049,0.0241958186870378,0.0200201598790427,0.0163391375149734,0.0131764636036271,0.0105185747582856,0.00832610162488119,0.00654515164861355
2265,0.0617976905623964,0.0572827402129275,0.0431528599650613,0.0276750173465491,0.0232533028769151,0.019240301387766,0.0157026683819519,0.0126631922146063,0.0101088378593107,0.0080017695564299,0.00629019407321598
2266,0.059389924341693,0.0550508858701781,0.0414715345454289,0.0265967407938735,0.0223473057008344,0.0184906592154741,0.015090859812259,0.012169807979237,0.00971497657717939,0.00769000401926178,0.00604511505385163
2267,0.0570754889438797,0.0529055435778806,0.0398553813877365,0.0255602608737774,0.0214764271767716,0.0177700749870329,0.0145027664171148,0.01169554850273,0.00933638230368823,0.00739032326243119,0.00580953588585967
2268,0.0548508033912184,0.0508433939857099,0.0383018999176142,0.0245639739033943,0.0206393198482283,0.0170774337880005,0.0139374782774302,0.0112396799942816,0.00897246926475077,0.00710226360960141,0.00558309207303935
2269,0.0527124212927583,0.0488612424971486,0.0368086835419961,0.0236063364725501,0.0198346869013406,0.0164116626066887,0.0133941196723258,0.0108014962417088,0.00862267370186554,0.00682537881112641,0.00536543281832097
2270,0.0506570260016951,0.046956014780655,0.0353734162675147,0.022685863275046,0.0190612803426734,0.0157717288264361,0.0128718478486293,0.0103803176191302,0.00828645307996416,0.0065592394170142,0.00515622053085211
2271,0.0486814259302535,0.0451247524268431,0.0339938694288933,0.0218011250104862,0.0183178992362876,0.0151566387669248,0.0123698518303979,0.00997549012692582,0.00796328532102653,0.00630343217028643,0.00495513034911702
2272,0.0467825500183037,0.0433646087481666,0.0326678985246915,0.020950746354955,0.0176033879986556,0.0145654362733613,0.0118873512675049,0.00958638446319847,0.00765266806284372,0.0060575594202434,0.00476184967970429
2273,0.0449574433518988,0.0416728447175687,0.0313934401577413,0.0201334039988348,0.0169166347499901,0.0139972013523346,0.0114235953223206,0.00921239512595564,0.00735411794230394,0.00582123855514154,0.00457607775133379
2274,0.0432032629279085,0.0400468250425556,0.0301685090776031,0.0193478247500523,0.016256569720546,0.0134510488531607,0.0109778615935161,0.00885293954522817,0.00706716990257722,0.00559410145378712,0.00439752518375457
2275,0.0415172735609263,0.0384840143711474,0.0289911953223701,0.0185927837010402,0.0156221637104591,0.0129261271935226,0.0105494550760173,0.00850745724434281,0.00679137652357233,0.00537579395555212,0.00422591357112381
2276,0.0398968439286337,0.0369819736261711,0.0278596614571594,0.0178671024577065,0.0150124266016833,0.012421617128219,0.0101377071561418,0.00817540902956585,0.00652630737504242,0.00516597534831749,0.00406097507947883
2277,0.0383394427518318,0.0355383564643821,0.0267721399066405,0.0171696474287129,0.0144264059206009,0.0119367305598399,0.00974197464095341,0.0078562762073419,0.00627154839171927,0.0049643178738537,0.0039024520579163
2278,0.0368426351053735,0.0341509058569218,0.0257269303789724,0.0164993281733761,0.0138631854498898,0.0114707093901985,0.00936163882087885,0.00754955982835595,0.00602670126985984,0.00477050625015005,0.00375009666309525
2279,0.0354040788562699,0.032817450787658,0.0247223973785458,0.0158550958065229,0.0133218838882437,0.0110228244113571,0.00899610456463831,0.00725477995765458,0.00579138288459565,0.0045842372102112,0.00360367049668455
2280,0.034021521225285,0.0315359030659927,0.0237569678049582,0.0152359414586479,0.0128016535565591,0.0105923742351008,0.00864479944555488,0.00697147497007184,0.00556522472748245,0.00440521905684295,0.00346294425537982
2281,0.032692795468383,0.0303042542507634,0.0228291286356815,0.0146408947897465,0.0123016791492215,0.0101786842597265,0.00830717289831737,0.00669920087021408,0.00534787236365471,0.00423317123295672,0.00332769739311969
2282,0.0314158176744441,0.0291205726819212,0.0219374246899202,0.0140690225552176,0.011821176529141,0.00978110567303169,0.00798269540528736,0.00643753063626992,0.00513898490799948,0.00406782390692898,0.00319771779513634
2283,0.0301885836757253,0.0279830006167143,0.0210804564711994,0.0135194272222575,0.0113593915652126,0.00939901449040568,0.00767085771145399,0.00618605358692276,0.00493823451977254,0.00390891757255884,0.00307280146348213
2284,0.0290091660676029,0.0268897514671694,0.0202568780862638,0.0129912456351944,0.010915599010897,0.00903181062694442,0.00737117006715714,0.00594437477065676,0.00474530591509085,0.00375620266317587,0.00295275221367944
2285,0.0278757113341971,0.0258391071357208,0.0194653952379145,0.0124836477282418,0.0104891014226436,0.00867891700253193,0.00708316149771492,0.00571211437675916,0.00455989589674503,0.00360943917945757,0.0028373813821479
2286,0.0267864370765493,0.024829415445898,0.0187047632894583,0.0119958352841781,0.0100792281169025,0.00833977867885066,0.00680637909910973,0.00548890716733717,0.00438171290078709,0.00346839633052591,0.00272650754406999
2287,0.0257396293400912,0.0238590876650508,0.0179737853984915,0.0115270407374931,0.00968533416449753,0.00801386202730535,0.00654038735890367,0.00527440192968074,0.00421047655936022,0.00333285218790001,0.00261995624136323
2288,0.0247336400382134,0.022926596116154,0.0172713107177913,0.0110765260205721,0.00930679942116126,0.00770065392686756,0.00628476750157316,0.00506826094831755,0.00404591727924851,0.00320259335189236,0.00251755972043391
2289,0.0237668844688201,0.0220304718758036,0.0165962326611378,0.010643581451522,0.00894302759305811,0.0073996609908703,0.0060391168574706,0.00487015949612197,0.00388777583563697,0.00307741463004484,0.00241915667939556
2290,0.0228378389208235,0.0211693025555815,0.0159474872319413,0.0102275246622758,0.00859344533615079,0.00711040882180522,0.0058030482546398,0.0046797853438537,0.0037358029805839,0.00295711872721045,0.00232459202444207
2291,0.0219450383676101,0.0203417301640387,0.0153240514126023,0.00982769956564702,0.00825750138829281,0.00683244129319775,0.00557618943273071,0.0044968382875183,0.00358975906571997,0.0028415159468965,0.00223371663507322
2292,0.0210870742445852,0.0195464490466129,0.0147249416125823,0.00944347536003704,0.0079346657329581,0.00656531985765977,0.00535818247827809,0.00432102969295617,0.0034494136787007,0.00273042390349417,0.00214638713787839
2293,0.0202625923079755,0.0187822039008684,0.0141492121732176,0.00907424557053273,0.00762442879354675,0.006308622880241,0.00514868328062771,0.00415208205708253,0.00331454529295103,0.00262366724502987,0.00206246568859111
2294,0.0194702905721458,0.0180477878645125,0.0135959539273587,0.0087194271251659,0.00732630065723421,0.00606194499622582,0.00494736100781298,0.00398972858521588,0.00318494093025302,0.00252107738608256,0.00198181976213531
2295,0.0187089173227596,0.0173420406737165,0.0130642928119719,0.00837845946513838,0.00703981032735959,0.00582489649254337,0.00475389760170309,0.00383371278394789,0.00306039583574023,0.00242249225052172,0.00190432195039145
2296,0.0179772692031887,0.0166638468893321,0.0125533885318899,0.00805080368785063,0.00676450500337592,0.00559710271198332,0.00456798729176365,0.00368378806902296,0.00294071316487383,0.00232775602372975,0.00182984976741838
2297,0.0172741893716486,0.0160121341886672,0.0120624332729502,0.00773594172160383,0.00649994938741351,0.00537820347943151,0.00438933612678864,0.00353971738771031,0.0028257036819881,0.00223671891398198,0.00175828546187415
